faction_a_key,faction_b_key,start_region_a,start_region_b,province_a,province_b,centroid_distance,raster_hops,same_province,neighboring_province,shared_theater_keys,theater,proximity_class,geographic_envelope,geographic_reason,geometry_status_a,geometry_status_b,route_networks_a,route_networks_b,strategic_note,island_or_disconnected,faction_a_name,race_a,subculture_a,faction_b_name,race_b,subculture_b,diplomatic_class,treaty_eligibility_unresolved,diplomacy_evidence_status,evidence_ids,analytical_inference,diplomatic_caveat,single_player_objective_pressure,evidence_note,included,exclusion_reason
wh3_main_ksl_the_great_orthodoxy,wh_dlc08_nor_wintertooth,wh3_main_combi_region_erengrad,wh3_main_combi_region_monolith_of_flesh,wh3_main_combi_province_river_lynsk,wh3_main_combi_province_mountains_of_hel,89.239807,4,False,False,,kislev <-> norsca,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,ivory_road_combi,convoy_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,The Great Orthodoxy,kislev,wh3_main_sc_ksl_kislev,Wintertooth,norsca,wh_dlc08_sc_nor_norsca,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,kislev_0;norsca_0,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Old supporter-race forced confederation and intra-Kislev war ban are obsolete; ordinary diplomacy applies. Leader-defeat tribal confederation is not an ordinary alliance restriction; human-target applicability is not proven here.,False,Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh3_main_ksl_the_great_orthodoxy,wh_main_dwf_karak_kadrin,wh3_main_combi_region_erengrad,wh3_main_combi_region_karak_kadrin,wh3_main_combi_province_river_lynsk,wh3_main_combi_province_peak_pass,122.86631,4,False,False,,dwarf_empire <-> kislev,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,ivory_road_combi,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,The Great Orthodoxy,kislev,wh3_main_sc_ksl_kislev,Karak Kadrin,dwarfs,wh_main_sc_dwf_dwarfs,Clean,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,dwarfs_0;dwarfs_1;kislev_0,Compatible Order ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Grudge accumulation responds to hostile conduct; positive diplomacy reduces it. Different allied Dwarf owners can enable conditional Deeps trade/diplomacy benefits. Old supporter-race forced confederation and intra-Kislev war ban are obsolete; ordinary diplomacy applies.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh3_main_ksl_the_great_orthodoxy,wh_main_emp_empire,wh3_main_combi_region_erengrad,wh3_main_combi_region_altdorf,wh3_main_combi_province_river_lynsk,wh3_main_combi_province_reikland,134.656807,5,False,False,,empire <-> kislev,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,ivory_road_combi,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,The Great Orthodoxy,kislev,wh3_main_sc_ksl_kislev,Reikland,empire,wh_main_sc_emp_empire,Clean,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,empire_0;kislev_0,Compatible Order ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban. Old supporter-race forced confederation and intra-Kislev war ban are obsolete; ordinary diplomacy applies.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh3_main_ksl_the_great_orthodoxy,wh_main_emp_wissenland,wh3_main_combi_region_erengrad,wh3_main_combi_region_nuln,wh3_main_combi_province_river_lynsk,wh3_main_combi_province_wissenland,144.823516,6,False,False,,empire <-> kislev,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,ivory_road_combi,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,The Great Orthodoxy,kislev,wh3_main_sc_ksl_kislev,Wissenland & Nuln,empire,wh_main_sc_emp_empire,Clean,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,empire_0;kislev_0,Compatible Order ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban. Old supporter-race forced confederation and intra-Kislev war ban are obsolete; ordinary diplomacy applies.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh3_main_ksl_the_great_orthodoxy,wh_main_vmp_schwartzhafen,wh3_main_combi_region_erengrad,wh3_main_combi_region_castle_drakenhof,wh3_main_combi_province_river_lynsk,wh3_main_combi_province_southern_sylvania,133.747482,5,False,False,,empire <-> kislev,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,ivory_road_combi,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,The Great Orthodoxy,kislev,wh3_main_sc_ksl_kislev,Sylvania,vampire_counts,wh_main_sc_vmp_vampire_counts,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,kislev_0;vampire_counts_0,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Old supporter-race forced confederation and intra-Kislev war ban are obsolete; ordinary diplomacy applies. Barrow Legion has +30 WoC/Beastmen/Norsca relations and faction Chaos-attrition immunity.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units); Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh3_main_ksl_the_ice_court,wh_dlc08_nor_wintertooth,wh3_main_combi_region_kislev,wh3_main_combi_region_monolith_of_flesh,wh3_main_combi_province_river_urskoy,wh3_main_combi_province_mountains_of_hel,133.39167,5,False,False,,kislev <-> norsca,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,irory_road_bhashiva;ivory_road_combi,convoy_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,The Ice Court,kislev,wh3_main_sc_ksl_kislev,Wintertooth,norsca,wh_dlc08_sc_nor_norsca,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,kislev_0;norsca_0,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Old supporter-race forced confederation and intra-Kislev war ban are obsolete; ordinary diplomacy applies. Leader-defeat tribal confederation is not an ordinary alliance restriction; human-target applicability is not proven here.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units); Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh3_main_ksl_the_ice_court,wh_main_dwf_dwarfs,wh3_main_combi_region_kislev,wh3_main_combi_region_karaz_a_karak,wh3_main_combi_province_river_urskoy,wh3_main_combi_province_the_silver_road,144.981146,6,False,False,,dwarf_empire <-> kislev,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,irory_road_bhashiva;ivory_road_combi,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,The Ice Court,kislev,wh3_main_sc_ksl_kislev,Karaz-a-Karak,dwarfs,wh_main_sc_dwf_dwarfs,Clean,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,dwarfs_0;dwarfs_1;kislev_0,Compatible Order ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Grudge accumulation responds to hostile conduct; positive diplomacy reduces it. Different allied Dwarf owners can enable conditional Deeps trade/diplomacy benefits. Old supporter-race forced confederation and intra-Kislev war ban are obsolete; ordinary diplomacy applies.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh3_main_ksl_the_ice_court,wh_main_grn_crooked_moon,wh3_main_combi_region_kislev,wh3_main_combi_region_mount_gunbad,wh3_main_combi_province_river_urskoy,wh3_main_combi_province_deadrock_gap,133.497598,5,False,False,,dwarf_empire <-> kislev,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,irory_road_bhashiva;ivory_road_combi,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,The Ice Court,kislev,wh3_main_sc_ksl_kislev,Crooked Moon,greenskins,wh_main_sc_grn_greenskins,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,greenskins_0;kislev_0,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Leader-defeat confederation requires an AI loser; it cannot consume the human teammate. Old supporter-race forced confederation and intra-Kislev war ban are obsolete; ordinary diplomacy applies.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units); Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh3_main_ksl_the_ice_court,wh_main_vmp_schwartzhafen,wh3_main_combi_region_kislev,wh3_main_combi_region_castle_drakenhof,wh3_main_combi_province_river_urskoy,wh3_main_combi_province_southern_sylvania,101.314106,5,False,False,,empire <-> kislev,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,irory_road_bhashiva;ivory_road_combi,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,The Ice Court,kislev,wh3_main_sc_ksl_kislev,Sylvania,vampire_counts,wh_main_sc_vmp_vampire_counts,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,kislev_0;vampire_counts_0,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Old supporter-race forced confederation and intra-Kislev war ban are obsolete; ordinary diplomacy applies. Barrow Legion has +30 WoC/Beastmen/Norsca relations and faction Chaos-attrition immunity.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units); Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh3_main_ogr_disciples_of_the_maw,wh_main_dwf_karak_kadrin,wh3_main_combi_region_karak_angazhar,wh3_main_combi_region_karak_kadrin,wh3_main_combi_province_eastern_border_princes,wh3_main_combi_province_peak_pass,136.941628,6,False,False,,border_princes <-> dwarf_empire,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Disciples of the Maw,ogre_kingdoms,wh3_main_sc_ogr_ogre_kingdoms,Karak Kadrin,dwarfs,wh_main_sc_dwf_dwarfs,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,dwarfs_0;dwarfs_1;ogre_kingdoms_0,Ogre mercenary-neutral ecosystem prior; faction restrictions take precedence,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Grudge accumulation responds to hostile conduct; positive diplomacy reduces it. Different allied Dwarf owners can enable conditional Deeps trade/diplomacy benefits. Ogre trespass diplomacy immunity is official-source-only in the guide; battle confederation requires an AI loser.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh3_main_ogr_disciples_of_the_maw,wh_main_emp_empire,wh3_main_combi_region_karak_angazhar,wh3_main_combi_region_altdorf,wh3_main_combi_province_eastern_border_princes,wh3_main_combi_province_reikland,104.740754,6,False,False,,border_princes <-> empire,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Disciples of the Maw,ogre_kingdoms,wh3_main_sc_ogr_ogre_kingdoms,Reikland,empire,wh_main_sc_emp_empire,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,empire_0;ogre_kingdoms_0,Ogre mercenary-neutral ecosystem prior; faction restrictions take precedence,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban. Ogre trespass diplomacy immunity is official-source-only in the guide; battle confederation requires an AI loser.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh3_main_ogr_disciples_of_the_maw,wh_main_grn_crooked_moon,wh3_main_combi_region_karak_angazhar,wh3_main_combi_region_mount_gunbad,wh3_main_combi_province_eastern_border_princes,wh3_main_combi_province_deadrock_gap,146.25746,6,False,False,,border_princes <-> dwarf_empire,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Disciples of the Maw,ogre_kingdoms,wh3_main_sc_ogr_ogre_kingdoms,Crooked Moon,greenskins,wh_main_sc_grn_greenskins,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,greenskins_0;ogre_kingdoms_0,Ogre mercenary-neutral ecosystem prior; faction restrictions take precedence,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Leader-defeat confederation requires an AI loser; it cannot consume the human teammate. Ogre trespass diplomacy immunity is official-source-only in the guide; battle confederation requires an AI loser.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh3_main_ogr_disciples_of_the_maw,wh_main_vmp_schwartzhafen,wh3_main_combi_region_karak_angazhar,wh3_main_combi_region_castle_drakenhof,wh3_main_combi_province_eastern_border_princes,wh3_main_combi_province_southern_sylvania,97.763079,5,False,False,,border_princes <-> empire,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Disciples of the Maw,ogre_kingdoms,wh3_main_sc_ogr_ogre_kingdoms,Sylvania,vampire_counts,wh_main_sc_vmp_vampire_counts,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,ogre_kingdoms_0;vampire_counts_0,Ogre mercenary-neutral ecosystem prior; faction restrictions take precedence,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Ogre trespass diplomacy immunity is official-source-only in the guide; battle confederation requires an AI loser. Barrow Legion has +30 WoC/Beastmen/Norsca relations and faction Chaos-attrition immunity.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh_dlc05_wef_argwylon,wh_main_brt_bretonnia,wh3_main_combi_region_waterfall_palace,wh3_main_combi_region_couronne,wh3_main_combi_province_argwylon,wh3_main_combi_province_marches_of_couronne,116.374557,5,False,False,,athel_loren <-> bretonnia,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Argwylon,wood_elves,wh_dlc05_sc_wef_wood_elves,Couronne,bretonnia,wh_main_sc_brt_bretonnia,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,bretonnia_0;wood_elves_0;wood_elves_1,Order-adjacent but distinct territorial/diplomatic ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Human confederation cooldown exemption is not permission to absorb a human teammate. Rebirth completion is global and one-time in co-op; Ariel is globally unique. Drycha can confederate only Argwylon; not a general ban on Wood Elf alliances.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh_dlc05_wef_argwylon,wh_main_vmp_schwartzhafen,wh3_main_combi_region_waterfall_palace,wh3_main_combi_region_castle_drakenhof,wh3_main_combi_province_argwylon,wh3_main_combi_province_southern_sylvania,136.244667,6,False,False,,athel_loren <-> empire,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Argwylon,wood_elves,wh_dlc05_sc_wef_wood_elves,Sylvania,vampire_counts,wh_main_sc_vmp_vampire_counts,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,vampire_counts_0;wood_elves_0;wood_elves_1,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Barrow Legion has +30 WoC/Beastmen/Norsca relations and faction Chaos-attrition immunity. Rebirth completion is global and one-time in co-op; Ariel is globally unique. Drycha can confederate only Argwylon; not a general ban on Wood Elf alliances.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units); Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
wh_dlc05_wef_wood_elves,wh_main_brt_bretonnia,wh3_main_combi_region_kings_glade,wh3_main_combi_region_couronne,wh3_main_combi_province_talsyn,wh3_main_combi_province_marches_of_couronne,146.493735,6,False,False,,athel_loren <-> bretonnia,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Talsyn,wood_elves,wh_dlc05_sc_wef_wood_elves,Couronne,bretonnia,wh_main_sc_brt_bretonnia,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,bretonnia_0;wood_elves_0;wood_elves_1,Order-adjacent but distinct territorial/diplomatic ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Human confederation cooldown exemption is not permission to absorb a human teammate. Rebirth completion is global and one-time in co-op; Ariel is globally unique. Drycha can confederate only Argwylon; not a general ban on Wood Elf alliances.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh_dlc05_wef_wood_elves,wh_main_emp_empire,wh3_main_combi_region_kings_glade,wh3_main_combi_region_altdorf,wh3_main_combi_province_talsyn,wh3_main_combi_province_reikland,90.283306,5,False,False,,athel_loren <-> empire,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Talsyn,wood_elves,wh_dlc05_sc_wef_wood_elves,Reikland,empire,wh_main_sc_emp_empire,Workable,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,empire_0;wood_elves_0;wood_elves_1,Order-adjacent but distinct territorial/diplomatic ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban. Rebirth completion is global and one-time in co-op; Ariel is globally unique. Drycha can confederate only Argwylon; not a general ban on Wood Elf alliances.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh_main_brt_bretonnia,wh_main_emp_wissenland,wh3_main_combi_region_couronne,wh3_main_combi_region_nuln,wh3_main_combi_province_marches_of_couronne,wh3_main_combi_province_wissenland,113.604646,5,False,False,,bretonnia <-> empire,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Couronne,bretonnia,wh_main_sc_brt_bretonnia,Wissenland & Nuln,empire,wh_main_sc_emp_empire,Clean,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,bretonnia_0;empire_0,Compatible Order ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Human confederation cooldown exemption is not permission to absorb a human teammate. Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh_main_brt_carcassonne,wh_main_emp_empire,wh3_main_combi_region_castle_carcassonne,wh3_main_combi_region_altdorf,wh3_main_combi_province_carcassonne,wh3_main_combi_province_reikland,105.322546,5,False,False,,bretonnia <-> empire,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Carcassonne,bretonnia,wh_main_sc_brt_bretonnia,Reikland,empire,wh_main_sc_emp_empire,Clean,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,bretonnia_0;empire_0,Compatible Order ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Human confederation cooldown exemption is not permission to absorb a human teammate. Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh_main_brt_carcassonne,wh_main_emp_wissenland,wh3_main_combi_region_castle_carcassonne,wh3_main_combi_region_nuln,wh3_main_combi_province_carcassonne,wh3_main_combi_province_wissenland,94.833149,5,False,False,,bretonnia <-> empire,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Carcassonne,bretonnia,wh_main_sc_brt_bretonnia,Wissenland & Nuln,empire,wh_main_sc_emp_empire,Clean,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,bretonnia_0;empire_0,Compatible Order ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Human confederation cooldown exemption is not permission to absorb a human teammate. Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh_main_dwf_dwarfs,wh_main_emp_wissenland,wh3_main_combi_region_karaz_a_karak,wh3_main_combi_region_nuln,wh3_main_combi_province_the_silver_road,wh3_main_combi_province_wissenland,130.372929,4,False,False,,dwarf_empire <-> empire,Extended,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units),exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,ivory_road_combi,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Karaz-a-Karak,dwarfs,wh_main_sc_dwf_dwarfs,Wissenland & Nuln,empire,wh_main_sc_emp_empire,Clean,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,dwarfs_0;dwarfs_1;empire_0,Compatible Order ecosystem prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Grudge accumulation responds to hostile conduct; positive diplomacy reduces it. Different allied Dwarf owners can enable conditional Deeps trade/diplomacy benefits. Reikland Elector politics replaces ordinary confederation/NAP paths; does not establish a general military-alliance ban.,False,Extended requires shared atlas theater AND (at most six raster borders OR at most 75 logical units)
wh_main_dwf_dwarfs,wh_main_grn_crooked_moon,wh3_main_combi_region_karaz_a_karak,wh3_main_combi_region_mount_gunbad,wh3_main_combi_province_the_silver_road,wh3_main_combi_province_deadrock_gap,55.468012,2,False,True,cai_region_hint_area_dwarf_empire,dwarf_empire,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,ivory_road_combi,,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Karaz-a-Karak,dwarfs,wh_main_sc_dwf_dwarfs,Crooked Moon,greenskins,wh_main_sc_grn_greenskins,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,dwarfs_0;dwarfs_1;greenskins_0,Opposed surrounding diplomatic ecosystems prior Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",wh_main_dwf_dwarfs:short:002:DESTROY_FACTION,Grudge accumulation responds to hostile conduct; positive diplomacy reduces it. Different allied Dwarf owners can enable conditional Deeps trade/diplomacy benefits. Leader-defeat confederation requires an AI loser; it cannot consume the human teammate.,False,Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior Partner appears in single-player faction objective(s); not treated as a multiplayer forced-war lock
wh_main_dwf_dwarfs,wh_main_vmp_schwartzhafen,wh3_main_combi_region_karaz_a_karak,wh3_main_combi_region_castle_drakenhof,wh3_main_combi_province_the_silver_road,wh3_main_combi_province_southern_sylvania,47.054304,3,False,False,,dwarf_empire <-> empire,Regional,True,Within 100 units with neighboring provinces or at most four raster borders,exact_raster_mask_and_derived_centroid,exact_raster_mask_and_derived_centroid,ivory_road_combi,ivory_road_combi,Caravan/convoy links are context only; portal nodes lack general traversal eligibility; no shortcut inferred,False,Karaz-a-Karak,dwarfs,wh_main_sc_dwf_dwarfs,Sylvania,vampire_counts,wh_main_sc_vmp_vampire_counts,Conflict,False,Partial: guide evidence plus analytical prior; generic modifier matrix unmeasured,dwarfs_0;dwarfs_1;vampire_counts_0,Opposed surrounding diplomatic ecosystems prior,"Generic numeric aversion, opening treaties, all faction/lord/technology modifiers and multiplayer runtime behavior are not exhaustively exported; classes are analytical, not verified team legality.",,Grudge accumulation responds to hostile conduct; positive diplomacy reduces it. Different allied Dwarf owners can enable conditional Deeps trade/diplomacy benefits. Barrow Legion has +30 WoC/Beastmen/Norsca relations and faction Chaos-attrition immunity.,False,Diplomatic Conflict: Opposed surrounding diplomatic ecosystems prior
